symbol,yahoo_symbol,asset_name,market,asset_type,country
452430,452430.KQ,사피엔반도체,KOSDAQ,STOCK,KR
452450,452450.KQ,피아이이,KOSDAQ,STOCK,KR
453450,453450.KQ,그리드위즈,KOSDAQ,STOCK,KR
453860,453860.KQ,에이에스텍,KOSDAQ,STOCK,KR
455180,455180.KQ,케이지에이,KOSDAQ,STOCK,KR
455900,455900.KQ,엔젤로보틱스,KOSDAQ,STOCK,KR
456010,456010.KQ,아이씨티케이,KOSDAQ,STOCK,KR
456070,456070.KQ,이엔셀,KOSDAQ,STOCK,KR
456160,456160.KQ,지투지바이오,KOSDAQ,STOCK,KR
457370,457370.KQ,한켐,KOSDAQ,STOCK,KR
457550,457550.KQ,우진엔텍,KOSDAQ,STOCK,KR
457600,457600.KQ,벡트,KOSDAQ,STOCK,KR
458350,458350.KQ,에스팀,KOSDAQ,STOCK,KR
458650,458650.KQ,성우,KOSDAQ,STOCK,KR
458870,458870.KQ,씨어스,KOSDAQ,STOCK,KR
459100,459100.KQ,위츠,KOSDAQ,STOCK,KR
459510,459510.KQ,나우로보틱스,KOSDAQ,STOCK,KR
459550,459550.KQ,알트,KOSDAQ,STOCK,KR
460470,460470.KQ,아이빔테크놀로지,KOSDAQ,STOCK,KR
460870,460870.KQ,에스엠씨지,KOSDAQ,STOCK,KR
460930,460930.KQ,현대힘스,KOSDAQ,STOCK,KR
460940,460940.KQ,피앤에스로보틱스,KOSDAQ,STOCK,KR
461030,461030.KQ,아이엠비디엑스,KOSDAQ,STOCK,KR
461300,461300.KQ,아이스크림미디어,KOSDAQ,STOCK,KR
462310,462310.KQ,뉴키즈온,KOSDAQ,STOCK,KR
462350,462350.KQ,이노스페이스,KOSDAQ,STOCK,KR
462510,462510.KQ,라메디텍,KOSDAQ,STOCK,KR
462860,462860.KQ,더즌,KOSDAQ,STOCK,KR
462980,462980.KQ,아이지넷,KOSDAQ,STOCK,KR
463020,463020.KQ,뉴엔AI,KOSDAQ,STOCK,KR
463480,463480.KQ,모티브링크,KOSDAQ,STOCK,KR
464080,464080.KQ,에스오에스랩,KOSDAQ,STOCK,KR
464280,464280.KQ,티디에스팜,KOSDAQ,STOCK,KR
464440,464440.KQ,한국제13호스팩,KOSDAQ,STOCK,KR
464490,464490.KQ,쿼드메디슨,KOSDAQ,STOCK,KR
464500,464500.KQ,아이언디바이스,KOSDAQ,STOCK,KR
464580,464580.KQ,닷밀,KOSDAQ,STOCK,KR
464680,464680.KQ,KB제27호스팩,KOSDAQ,STOCK,KR
465320,465320.KQ,교보15호스팩,KOSDAQ,STOCK,KR
465480,465480.KQ,인스피언,KOSDAQ,STOCK,KR
466100,466100.KQ,클로봇,KOSDAQ,STOCK,KR
466410,466410.KQ,사이냅소프트,KOSDAQ,STOCK,KR
466690,466690.KQ,키움히어로제1호스팩,KOSDAQ,STOCK,KR
467930,467930.KQ,IBKS제23호스팩,KOSDAQ,STOCK,KR
468530,468530.KQ,프로티나,KOSDAQ,STOCK,KR
468760,468760.KQ,유진스팩10호,KOSDAQ,STOCK,KR
469480,469480.KQ,IBKS제24호스팩,KOSDAQ,STOCK,KR
469610,469610.KQ,이노테크,KOSDAQ,STOCK,KR
469750,469750.KQ,아이비젼웍스,KOSDAQ,STOCK,KR
469880,469880.KQ,하나30호스팩,KOSDAQ,STOCK,KR
469900,469900.KQ,하나31호스팩,KOSDAQ,STOCK,KR
471050,471050.KQ,대신밸런스제17호스팩,KOSDAQ,STOCK,KR
471820,471820.KQ,셀로맥스사이언스,KOSDAQ,STOCK,KR
472220,472220.KQ,신영스팩10호,KOSDAQ,STOCK,KR
472230,472230.KQ,에스케이증권제11호스팩,KOSDAQ,STOCK,KR
472850,472850.KQ,폰드그룹,KOSDAQ,STOCK,KR
473000,473000.KQ,에스케이증권제12호스팩,KOSDAQ,STOCK,KR
473050,473050.KQ,유안타제15호스팩,KOSDAQ,STOCK,KR
473950,473950.KQ,에스케이증권제13호스팩,KOSDAQ,STOCK,KR
473980,473980.KQ,노머스,KOSDAQ,STOCK,KR
474170,474170.KQ,루미르,KOSDAQ,STOCK,KR
474490,474490.KQ,유안타제16호스팩,KOSDAQ,STOCK,KR
474610,474610.KQ,RF시스템즈,KOSDAQ,STOCK,KR
474650,474650.KQ,링크솔루션,KOSDAQ,STOCK,KR
474660,474660.KQ,신한제12호스팩,KOSDAQ,STOCK,KR
474930,474930.KQ,신한제13호스팩,KOSDAQ,STOCK,KR
475230,475230.KQ,엔알비,KOSDAQ,STOCK,KR
475240,475240.KQ,하나32호스팩,KOSDAQ,STOCK,KR
475250,475250.KQ,하나33호스팩,KOSDAQ,STOCK,KR
475400,475400.KQ,씨메스로보틱스,KOSDAQ,STOCK,KR
475430,475430.KQ,키스트론,KOSDAQ,STOCK,KR
475460,475460.KQ,미트박스,KOSDAQ,STOCK,KR
475580,475580.KQ,에이럭스,KOSDAQ,STOCK,KR
475660,475660.KQ,에스켐,KOSDAQ,STOCK,KR
475830,475830.KQ,오름테라퓨틱,KOSDAQ,STOCK,KR
475960,475960.KQ,토모큐브,KOSDAQ,STOCK,KR
476040,476040.KQ,오가노이드사이언스,KOSDAQ,STOCK,KR
476060,476060.KQ,온코닉테라퓨틱스,KOSDAQ,STOCK,KR
476080,476080.KQ,M83,KOSDAQ,STOCK,KR
476830,476830.KQ,알지노믹스,KOSDAQ,STOCK,KR
477340,477340.KQ,에이치엠씨제7호스팩,KOSDAQ,STOCK,KR
477380,477380.KQ,미래에셋비전스팩4호,KOSDAQ,STOCK,KR
477470,477470.KQ,미래에셋비전스팩5호,KOSDAQ,STOCK,KR
477760,477760.KQ,DB금융스팩12호,KOSDAQ,STOCK,KR
477850,477850.KQ,마키나락스,KOSDAQ,STOCK,KR
478110,478110.KQ,이베스트스팩6호,KOSDAQ,STOCK,KR
478340,478340.KQ,나라스페이스테크놀로지,KOSDAQ,STOCK,KR
478390,478390.KQ,KB제29호스팩,KOSDAQ,STOCK,KR
478440,478440.KQ,미래에셋비전스팩6호,KOSDAQ,STOCK,KR
478560,478560.KQ,블랙야크아이앤씨,KOSDAQ,STOCK,KR
479880,479880.KQ,한국제15호스팩,KOSDAQ,STOCK,KR
479960,479960.KQ,위너스일렉,KOSDAQ,STOCK,KR
481070,481070.KQ,에이유브랜즈,KOSDAQ,STOCK,KR
481890,481890.KQ,엔에이치스팩31호,KOSDAQ,STOCK,KR
482520,482520.KQ,교보16호스팩,KOSDAQ,STOCK,KR
482630,482630.KQ,삼양엔씨켐,KOSDAQ,STOCK,KR
482680,482680.KQ,미래에셋비전스팩7호,KOSDAQ,STOCK,KR
482690,482690.KQ,대신밸런스제19호스팩,KOSDAQ,STOCK,KR
484120,484120.KQ,도우인시스,KOSDAQ,STOCK,KR
484130,484130.KQ,하나34호스팩,KOSDAQ,STOCK,KR
484590,484590.KQ,삼양컴텍,KOSDAQ,STOCK,KR
484810,484810.KQ,티엑스알로보틱스,KOSDAQ,STOCK,KR
486630,486630.KQ,KB제30호스팩,KOSDAQ,STOCK,KR
486990,486990.KQ,노타,KOSDAQ,STOCK,KR
487360,487360.KQ,신한제14호스팩,KOSDAQ,STOCK,KR
487580,487580.KQ,폴레드,KOSDAQ,STOCK,KR
487720,487720.KQ,키움제10호스팩,KOSDAQ,STOCK,KR
487830,487830.KQ,신한제15호스팩,KOSDAQ,STOCK,KR
488060,488060.KQ,유진스팩11호,KOSDAQ,STOCK,KR
488280,488280.KQ,에스투더블유,KOSDAQ,STOCK,KR
488900,488900.KQ,비츠로넥스텍,KOSDAQ,STOCK,KR
489210,489210.KQ,교보17호스팩,KOSDAQ,STOCK,KR
489460,489460.KQ,바이오비쥬,KOSDAQ,STOCK,KR
489480,489480.KQ,키움제11호스팩,KOSDAQ,STOCK,KR
489500,489500.KQ,엘케이켐,KOSDAQ,STOCK,KR
489730,489730.KQ,디비금융제13호스팩,KOSDAQ,STOCK,KR
490470,490470.KQ,세미파이브,KOSDAQ,STOCK,KR
491000,491000.KQ,리브스메드,KOSDAQ,STOCK,KR
492220,492220.KQ,KB제31호스팩,KOSDAQ,STOCK,KR
493280,493280.KQ,아이엠바이오로직스,KOSDAQ,STOCK,KR
493330,493330.KQ,지에프아이,KOSDAQ,STOCK,KR
493790,493790.KQ,유안타제17호스팩,KOSDAQ,STOCK,KR
494120,494120.KQ,큐리오시스,KOSDAQ,STOCK,KR
496070,496070.KQ,신한제16호스팩,KOSDAQ,STOCK,KR
498390,498390.KQ,한화플러스제5호스팩,KOSDAQ,STOCK,KR
900070,900070.KQ,글로벌에스엠,KOSDAQ,STOCK,KR
900100,900100.KQ,파이온엑스,KOSDAQ,STOCK,KR
900110,900110.KQ,딥커머스,KOSDAQ,STOCK,KR
900120,900120.KQ,씨엑스아이,KOSDAQ,STOCK,KR
900250,900250.KQ,크리스탈신소재,KOSDAQ,STOCK,KR
900260,900260.KQ,로스웰,KOSDAQ,STOCK,KR
900270,900270.KQ,헝셩그룹,KOSDAQ,STOCK,KR
900290,900290.KQ,GRT,KOSDAQ,STOCK,KR
900300,900300.KQ,오가닉티코스메틱,KOSDAQ,STOCK,KR
900310,900310.KQ,컬러레이,KOSDAQ,STOCK,KR
900340,900340.KQ,윙입푸드,KOSDAQ,STOCK,KR
000020,000020.KS,동화약품,KOSPI,STOCK,KR
000040,000040.KS,KR모터스,KOSPI,STOCK,KR
000050,000050.KS,경방,KOSPI,STOCK,KR
000070,000070.KS,삼양홀딩스,KOSPI,STOCK,KR
000080,000080.KS,하이트진로,KOSPI,STOCK,KR
000087,000087.KS,하이트진로2우B,KOSPI,STOCK,KR
0000D0,0000D0.KS,TIGER 엔비디아미국채커버드콜밸런스(합성),KOSPI,ETF,KR
0000H0,0000H0.KS,KODEX 인도Nifty미드캡100,KOSPI,ETF,KR
0000J0,0000J0.KS,PLUS 한화그룹주,KOSPI,ETF,KR
0000Y0,0000Y0.KS,HK 26-12 회사채(AA-이상)액티브,KOSPI,ETF,KR
0000Z0,0000Z0.KS,RISE 바이오TOP10액티브,KOSPI,ETF,KR
000100,000100.KS,유한양행,KOSPI,STOCK,KR
000105,000105.KS,유한양행우,KOSPI,STOCK,KR
000120,000120.KS,CJ대한통운,KOSPI,STOCK,KR
000140,000140.KS,하이트진로홀딩스,KOSPI,STOCK,KR
000145,000145.KS,하이트진로홀딩스우,KOSPI,STOCK,KR
000150,000150.KS,두산,KOSPI,STOCK,KR
000155,000155.KS,두산우,KOSPI,STOCK,KR
000157,000157.KS,두산2우B,KOSPI,STOCK,KR
000180,000180.KS,성창기업지주,KOSPI,STOCK,KR
0001P0,0001P0.KS,마이티 바이오시밀러&CDMO액티브,KOSPI,ETF,KR
000210,000210.KS,DL,KOSPI,STOCK,KR
000215,000215.KS,DL우,KOSPI,STOCK,KR
000220,000220.KS,유유제약,KOSPI,STOCK,KR
000225,000225.KS,유유제약1우,KOSPI,STOCK,KR
000227,000227.KS,유유제약2우B,KOSPI,STOCK,KR
000230,000230.KS,일동홀딩스,KOSPI,STOCK,KR
000240,000240.KS,한국앤컴퍼니,KOSPI,STOCK,KR
000270,000270.KS,기아,KOSPI,STOCK,KR
0002C0,0002C0.KS,에셋플러스 인도일등기업포커스20액티브,KOSPI,ETF,KR
000300,000300.KS,DH오토넥스,KOSPI,STOCK,KR
000320,000320.KS,노루홀딩스,KOSPI,STOCK,KR
000325,000325.KS,노루홀딩스우,KOSPI,STOCK,KR
000370,000370.KS,한화손해보험,KOSPI,STOCK,KR
000390,000390.KS,SP삼화,KOSPI,STOCK,KR
000400,000400.KS,롯데손해보험,KOSPI,STOCK,KR
000430,000430.KS,대원강업,KOSPI,STOCK,KR
000480,000480.KS,CR홀딩스,KOSPI,STOCK,KR
000490,000490.KS,대동,KOSPI,STOCK,KR
0004G0,0004G0.KS,1Q 미국배당TOP30,KOSPI,ETF,KR
000500,000500.KS,가온전선,KOSPI,STOCK,KR
000520,000520.KS,삼일제약,KOSPI,STOCK,KR
000540,000540.KS,흥국화재,KOSPI,STOCK,KR
000545,000545.KS,흥국화재우,KOSPI,STOCK,KR
000590,000590.KS,CS홀딩스,KOSPI,STOCK,KR
0005A0,0005A0.KS,KODEX 미국S&P500데일리커버드콜OTM,KOSPI,ETF,KR
0005C0,0005C0.KS,RISE 미국S&P500엔화노출(합성 H),KOSPI,ETF,KR
0005D0,0005D0.KS,SOL 전고체배터리&실리콘음극재,KOSPI,ETF,KR
0005G0,0005G0.KS,IBK K-AI반도체코어테크,KOSPI,ETF,KR
000640,000640.KS,동아쏘시오홀딩스,KOSPI,STOCK,KR
000650,000650.KS,천일고속,KOSPI,STOCK,KR
000660,000660.KS,SK하이닉스,KOSPI,STOCK,KR
000670,000670.KS,영풍,KOSPI,STOCK,KR
000680,000680.KS,LS네트웍스,KOSPI,STOCK,KR
000700,000700.KS,유수홀딩스,KOSPI,STOCK,KR
000720,000720.KS,현대건설,KOSPI,STOCK,KR
000725,000725.KS,현대건설우,KOSPI,STOCK,KR
000760,000760.KS,이화산업,KOSPI,STOCK,KR
0007F0,0007F0.KS,KODEX 27-12 회사채(AA-이상)액티브,KOSPI,ETF,KR
0007G0,0007G0.KS,PLUS 글로벌원자력밸류체인,KOSPI,ETF,KR
0007N0,0007N0.KS,아이엠에셋 200,KOSPI,ETF,KR
000810,000810.KS,삼성화재,KOSPI,STOCK,KR
000815,000815.KS,삼성화재우,KOSPI,STOCK,KR
000850,000850.KS,화천기공,KOSPI,STOCK,KR
000860,000860.KS,강남제비스코,KOSPI,STOCK,KR
000880,000880.KS,한화,KOSPI,STOCK,KR
00088K,00088K.KS,한화3우B,KOSPI,STOCK,KR
000890,000890.KS,보해양조,KOSPI,STOCK,KR
0008E0,0008E0.KS,ACE 미국중심중소형제조업,KOSPI,ETF,KR
0008S0,0008S0.KS,TIGER 미국배당다우존스타겟데일리커버드콜,KOSPI,ETF,KR
0008T0,0008T0.KS,SOL 화장품TOP3플러스,KOSPI,ETF,KR
000910,000910.KS,유니온,KOSPI,STOCK,KR
000950,000950.KS,전방,KOSPI,STOCK,KR
000970,000970.KS,한국주철관,KOSPI,STOCK,KR
000990,000990.KS,DB하이텍,KOSPI,STOCK,KR
001020,001020.KS,페이퍼코리아,KOSPI,STOCK,KR
001040,001040.KS,CJ,KOSPI,STOCK,KR
001045,001045.KS,CJ우,KOSPI,STOCK,KR
00104K,00104K.KS,CJ4우(전환),KOSPI,STOCK,KR
001060,001060.KS,JW중외제약,KOSPI,STOCK,KR
001065,001065.KS,JW중외제약우,KOSPI,STOCK,KR
001067,001067.KS,JW중외제약2우B,KOSPI,STOCK,KR
001070,001070.KS,대한방직,KOSPI,STOCK,KR
001080,001080.KS,만호제강,KOSPI,STOCK,KR
001120,001120.KS,LX인터내셔널,KOSPI,STOCK,KR
001130,001130.KS,대한제분,KOSPI,STOCK,KR
001200,001200.KS,유진투자증권,KOSPI,STOCK,KR
001210,001210.KS,금호전기,KOSPI,STOCK,KR
001230,001230.KS,동국홀딩스,KOSPI,STOCK,KR
001250,001250.KS,GS글로벌,KOSPI,STOCK,KR
001260,001260.KS,남광토건,KOSPI,STOCK,KR
001270,001270.KS,부국증권,KOSPI,STOCK,KR
001275,001275.KS,부국증권우,KOSPI,STOCK,KR
001290,001290.KS,상상인증권,KOSPI,STOCK,KR
001340,001340.KS,PKC,KOSPI,STOCK,KR
001360,001360.KS,삼성제약,KOSPI,STOCK,KR
001380,001380.KS,SG글로벌,KOSPI,STOCK,KR
001390,001390.KS,KG케미칼,KOSPI,STOCK,KR
0013P0,0013P0.KS,RISE 미국은행TOP10,KOSPI,ETF,KR
0013R0,0013R0.KS,RISE 테슬라미국채타겟커버드콜혼합(합성),KOSPI,ETF,KR
001420,001420.KS,태원물산,KOSPI,STOCK,KR
001430,001430.KS,세아베스틸지주,KOSPI,STOCK,KR
001440,001440.KS,대한전선,KOSPI,STOCK,KR
001450,001450.KS,현대해상,KOSPI,STOCK,KR
001460,001460.KS,BYC,KOSPI,STOCK,KR
001465,001465.KS,BYC우,KOSPI,STOCK,KR
001470,001470.KS,삼부토건,KOSPI,STOCK,KR
001500,001500.KS,현대차증권,KOSPI,STOCK,KR
001510,001510.KS,SK증권,KOSPI,STOCK,KR
001515,001515.KS,SK증권우,KOSPI,STOCK,KR
001520,001520.KS,동양,KOSPI,STOCK,KR
001525,001525.KS,동양우,KOSPI,STOCK,KR
001527,001527.KS,동양2우B,KOSPI,STOCK,KR
001530,001530.KS,DI동일,KOSPI,STOCK,KR
001550,001550.KS,조비,KOSPI,STOCK,KR
001560,001560.KS,제일연마,KOSPI,STOCK,KR
001570,001570.KS,금양,KOSPI,STOCK,KR
0015B0,0015B0.KS,KoAct 미국나스닥성장기업액티브,KOSPI,ETF,KR
0015E0,0015E0.KS,KIWOOM 엔비디아미국30년국채혼합액티브(H),KOSPI,ETF,KR
0015F0,0015F0.KS,KIWOOM 팔란티어미국30년국채혼합액티브(H),KOSPI,ETF,KR
0015K0,0015K0.KS,TIGER 미국소비트렌드액티브,KOSPI,ETF,KR
001620,001620.KS,케이비아이동국실업,KOSPI,STOCK,KR
001630,001630.KS,종근당홀딩스,KOSPI,STOCK,KR
001680,001680.KS,대상,KOSPI,STOCK,KR
001685,001685.KS,대상우,KOSPI,STOCK,KR
0016X0,0016X0.KS,SOL 중단기회사채(A-이상)액티브,KOSPI,ETF,KR
001720,001720.KS,신영증권,KOSPI,STOCK,KR
001740,001740.KS,SK네트웍스,KOSPI,STOCK,KR
001750,001750.KS,한양증권,KOSPI,STOCK,KR
001755,001755.KS,한양증권우,KOSPI,STOCK,KR
001770,001770.KS,SHD,KOSPI,STOCK,KR
001780,001780.KS,알루코,KOSPI,STOCK,KR
001790,001790.KS,대한제당,KOSPI,STOCK,KR
001795,001795.KS,대한제당우,KOSPI,STOCK,KR
0017Y0,0017Y0.KS,1Q 종합채권(AA-이상)액티브,KOSPI,ETF,KR
001800,001800.KS,오리온홀딩스,KOSPI,STOCK,KR
001820,001820.KS,삼화콘덴서,KOSPI,STOCK,KR
0018C0,0018C0.KS,PLUS 고배당주위클리고정커버드콜,KOSPI,ETF,KR
0018Z0,0018Z0.KS,RISE 미국양자컴퓨팅,KOSPI,ETF,KR
001940,001940.KS,KISCO홀딩스,KOSPI,STOCK,KR
0019K0,0019K0.KS,TIME 미국나스닥100채권혼합50액티브,KOSPI,ETF,KR
002020,002020.KS,코오롱,KOSPI,STOCK,KR
002025,002025.KS,코오롱우,KOSPI,STOCK,KR
002030,002030.KS,아세아,KOSPI,STOCK,KR
002070,002070.KS,비비안,KOSPI,STOCK,KR
0020H0,0020H0.KS,KoAct 글로벌양자컴퓨팅액티브,KOSPI,ETF,KR
002100,002100.KS,경농,KOSPI,STOCK,KR
002140,002140.KS,고려산업,KOSPI,STOCK,KR
002150,002150.KS,도화엔지니어링,KOSPI,STOCK,KR
002170,002170.KS,SYTS,KOSPI,STOCK,KR
0021C0,0021C0.KS,ACE TDF장기자산배분액티브,KOSPI,ETF,KR
0021D0,0021D0.KS,ACE TDF2030액티브 적격,KOSPI,ETF,KR
0021E0,0021E0.KS,ACE TDF2050액티브 적격,KOSPI,ETF,KR
002200,002200.KS,한국수출포장,KOSPI,STOCK,KR
002210,002210.KS,동성제약,KOSPI,STOCK,KR
002220,002220.KS,한일철강,KOSPI,STOCK,KR
002240,002240.KS,고려제강,KOSPI,STOCK,KR
0022T0,0022T0.KS,SOL 국제금커버드콜액티브,KOSPI,ETF,KR
002310,002310.KS,아세아제지,KOSPI,STOCK,KR
002320,002320.KS,한진,KOSPI,STOCK,KR
002350,002350.KS,넥센타이어,KOSPI,STOCK,KR
002355,002355.KS,넥센타이어1우B,KOSPI,STOCK,KR
002360,002360.KS,SH에너지화학,KOSPI,STOCK,KR
002380,002380.KS,KCC,KOSPI,STOCK,KR
002390,002390.KS,한독,KOSPI,STOCK,KR
0023A0,0023A0.KS,SOL 미국양자컴퓨팅TOP10,KOSPI,ETF,KR
0023B0,0023B0.KS,PLUS 미국양자컴퓨팅TOP10,KOSPI,ETF,KR
002410,002410.KS,범양건영,KOSPI,STOCK,KR
002420,002420.KS,세기상사,KOSPI,STOCK,KR
002450,002450.KS,삼익악기,KOSPI,STOCK,KR
002460,002460.KS,HS화성,KOSPI,STOCK,KR
0025N0,0025N0.KS,TIGER TDF2045 적격,KOSPI,ETF,KR
002600,002600.KS,조흥,KOSPI,STOCK,KR
002620,002620.KS,제일파마홀딩스,KOSPI,STOCK,KR
002630,002630.KS,오리엔트바이오,KOSPI,STOCK,KR
002690,002690.KS,동일제강,KOSPI,STOCK,KR
0026E0,0026E0.KS,KODEX 미국S&P500버퍼3월액티브,KOSPI,ETF,KR
0026S0,0026S0.KS,1Q 미국S&P500,KOSPI,ETF,KR
002700,002700.KS,신일전자,KOSPI,STOCK,KR
002710,002710.KS,TCC스틸,KOSPI,STOCK,KR
002720,002720.KS,국제약품,KOSPI,STOCK,KR
002760,002760.KS,보락,KOSPI,STOCK,KR
002780,002780.KS,진흥기업,KOSPI,STOCK,KR
002785,002785.KS,진흥기업우B,KOSPI,STOCK,KR
002787,002787.KS,진흥기업2우B,KOSPI,STOCK,KR
002790,002790.KS,아모레퍼시픽홀딩스,KOSPI,STOCK,KR
002795,002795.KS,아모레퍼시픽홀딩스우,KOSPI,STOCK,KR
00279K,00279K.KS,아모레퍼시픽홀딩스3우C,KOSPI,STOCK,KR
002810,002810.KS,삼영무역,KOSPI,STOCK,KR
002820,002820.KS,SUN&L,KOSPI,STOCK,KR
002840,002840.KS,미원상사,KOSPI,STOCK,KR
002870,002870.KS,신풍,KOSPI,STOCK,KR
002880,002880.KS,디와이에이,KOSPI,STOCK,KR
0028X0,0028X0.KS,KODEX 미국금융테크액티브,KOSPI,ETF,KR
002900,002900.KS,TYM,KOSPI,STOCK,KR
002920,002920.KS,유성기업,KOSPI,STOCK,KR
002960,002960.KS,한국쉘석유,KOSPI,STOCK,KR
002990,002990.KS,금호건설,KOSPI,STOCK,KR
002995,002995.KS,금호건설우,KOSPI,STOCK,KR
003000,003000.KS,부광약품,KOSPI,STOCK,KR
003010,003010.KS,혜인,KOSPI,STOCK,KR
003030,003030.KS,세아제강지주,KOSPI,STOCK,KR
003060,003060.KS,에이프로젠바이오로직스,KOSPI,STOCK,KR
003070,003070.KS,코오롱글로벌,KOSPI,STOCK,KR
003075,003075.KS,코오롱글로벌우,KOSPI,STOCK,KR
003080,003080.KS,SB성보,KOSPI,STOCK,KR
003090,003090.KS,대웅,KOSPI,STOCK,KR
003120,003120.KS,일성아이에스,KOSPI,STOCK,KR
003160,003160.KS,디아이,KOSPI,STOCK,KR
003200,003200.KS,일신방직,KOSPI,STOCK,KR
003220,003220.KS,대원제약,KOSPI,STOCK,KR
003230,003230.KS,삼양식품,KOSPI,STOCK,KR
003240,003240.KS,태광산업,KOSPI,STOCK,KR
003280,003280.KS,흥아해운,KOSPI,STOCK,KR
003300,003300.KS,한일홀딩스,KOSPI,STOCK,KR
003350,003350.KS,한국화장품제조,KOSPI,STOCK,KR
003460,003460.KS,유화증권,KOSPI,STOCK,KR
003465,003465.KS,유화증권우,KOSPI,STOCK,KR
003470,003470.KS,유안타증권,KOSPI,STOCK,KR
003475,003475.KS,유안타증권우,KOSPI,STOCK,KR
003480,003480.KS,한진중공업홀딩스,KOSPI,STOCK,KR
003490,003490.KS,대한항공,KOSPI,STOCK,KR
003495,003495.KS,대한항공우,KOSPI,STOCK,KR
003520,003520.KS,영진약품,KOSPI,STOCK,KR
003530,003530.KS,한화투자증권,KOSPI,STOCK,KR
003535,003535.KS,한화투자증권우,KOSPI,STOCK,KR
003540,003540.KS,대신증권,KOSPI,STOCK,KR
003545,003545.KS,대신증권우,KOSPI,STOCK,KR
003547,003547.KS,대신증권2우B,KOSPI,STOCK,KR
003550,003550.KS,LG,KOSPI,STOCK,KR
003555,003555.KS,LG우,KOSPI,STOCK,KR
003570,003570.KS,SNT다이내믹스,KOSPI,STOCK,KR
003580,003580.KS,HLB글로벌,KOSPI,STOCK,KR
0035T0,0035T0.KS,PLUS 글로벌휴머노이드로봇액티브,KOSPI,ETF,KR
003610,003610.KS,방림,KOSPI,STOCK,KR
003620,003620.KS,KG모빌리티,KOSPI,STOCK,KR
003650,003650.KS,미창석유,KOSPI,STOCK,KR
003670,003670.KS,포스코퓨처엠,KOSPI,STOCK,KR
003680,003680.KS,한성기업,KOSPI,STOCK,KR
003690,003690.KS,코리안리,KOSPI,STOCK,KR
0036D0,0036D0.KS,TIME 미국배당다우존스액티브,KOSPI,ETF,KR
0036R0,0036R0.KS,RISE 미국휴머노이드로봇,KOSPI,ETF,KR
0036Z0,0036Z0.KS,RISE 미국천연가스밸류체인,KOSPI,ETF,KR
003720,003720.KS,삼영,KOSPI,STOCK,KR
003780,003780.KS,진양산업,KOSPI,STOCK,KR
003830,003830.KS,대한화섬,KOSPI,STOCK,KR
003850,003850.KS,보령,KOSPI,STOCK,KR
0038A0,0038A0.KS,KODEX 미국휴머노이드로봇,KOSPI,ETF,KR
003920,003920.KS,남양유업,KOSPI,STOCK,KR
003925,003925.KS,남양유업우,KOSPI,STOCK,KR
003960,003960.KS,사조대림,KOSPI,STOCK,KR
004000,004000.KS,롯데정밀화학,KOSPI,STOCK,KR
004020,004020.KS,현대제철,KOSPI,STOCK,KR
004060,004060.KS,SG세계물산,KOSPI,STOCK,KR
004080,004080.KS,신흥,KOSPI,STOCK,KR
004090,004090.KS,한국석유,KOSPI,STOCK,KR
0040S0,0040S0.KS,HANARO 글로벌피지컬AI액티브,KOSPI,ETF,KR
0040X0,0040X0.KS,SOL 팔란티어미국채커버드콜혼합,KOSPI,ETF,KR
0040Y0,0040Y0.KS,SOL 팔란티어커버드콜OTM채권혼합,KOSPI,ETF,KR
004100,004100.KS,태양금속,KOSPI,STOCK,KR
004105,004105.KS,태양금속우,KOSPI,STOCK,KR
004140,004140.KS,동방,KOSPI,STOCK,KR
004150,004150.KS,한솔홀딩스,KOSPI,STOCK,KR
004170,004170.KS,신세계,KOSPI,STOCK,KR
0041D0,0041D0.KS,KODEX 미국AI소프트웨어TOP10,KOSPI,ETF,KR
0041E0,0041E0.KS,KODEX 미국S&P500액티브,KOSPI,ETF,KR
004250,004250.KS,NPC,KOSPI,STOCK,KR
004255,004255.KS,NPC우,KOSPI,STOCK,KR
004270,004270.KS,남성,KOSPI,STOCK,KR
004310,004310.KS,현대약품,KOSPI,STOCK,KR
004360,004360.KS,세방,KOSPI,STOCK,KR
004365,004365.KS,세방우,KOSPI,STOCK,KR
004370,004370.KS,농심,KOSPI,STOCK,KR
004380,004380.KS,삼익THK,KOSPI,STOCK,KR
0043B0,0043B0.KS,TIGER 머니마켓액티브,KOSPI,ETF,KR
0043Y0,0043Y0.KS,TIME 차이나AI테크액티브,KOSPI,ETF,KR
004410,004410.KS,서울식품,KOSPI,STOCK,KR
004415,004415.KS,서울식품우,KOSPI,STOCK,KR
004430,004430.KS,송원산업,KOSPI,STOCK,KR
004440,004440.KS,삼일씨엔에스,KOSPI,STOCK,KR
004450,004450.KS,삼화왕관,KOSPI,STOCK,KR
004490,004490.KS,세방전지,KOSPI,STOCK,KR
004540,004540.KS,깨끗한나라,KOSPI,STOCK,KR
004545,004545.KS,깨끗한나라우,KOSPI,STOCK,KR
004560,004560.KS,현대비앤지스틸,KOSPI,STOCK,KR
004690,004690.KS,삼천리,KOSPI,STOCK,KR
0046A0,0046A0.KS,TIGER 미국초단기(3개월이하)국채,KOSPI,ETF,KR
0046Y0,0046Y0.KS,ACE 미국배당퀄리티,KOSPI,ETF,KR
004700,004700.KS,조광피혁,KOSPI,STOCK,KR
004710,004710.KS,한솔테크닉스,KOSPI,STOCK,KR
004720,004720.KS,팜젠사이언스,KOSPI,STOCK,KR
